,Unnamed: 0,Player,From,To,Pos,Ht,Wt,Birth Date,Colleges
3093,321,Jay Miller,1968,1971,F,6-5,205.0,"July 19, 1943",Notre Dame
3094,322,Larry Miller,1969,1975,G-F,6-4,190.0,"April 4, 1946",UNC
3095,323,Malcolm Miller,2018,2020,F,6-7,210.0,"March 6, 1993",Holy Cross
3096,324,Mike Miller,2001,2017,F-G,6-8,218.0,"February 19, 1980",Florida
3097,325,Oliver Miller,1993,2004,C,6-9,280.0,"April 6, 1970",Arkansas
3098,326,Quincy Miller,2013,2015,F,6-9,210.0,"November 18, 1992",Baylor
3099,327,Reggie Miller*,1988,2005,G-F,6-7,185.0,"August 24, 1965",UCLA
3100,328,Walt Miller,1947,1947,F,6-2,190.0,"July 20, 1915",Duquesne
3101,329,Chris Mills,1994,2003,F,6-6,215.0,"January 25, 1970","Kentucky, Arizona"
3102,330,John Mills,1947,1947,C-F,6-8,203.0,"September 7, 1919",Western Kentucky
3103,331,Patty Mills,2010,2023,G,6-1,180.0,"August 11, 1988",Saint Mary's
3104,332,Terry Mills,1991,2001,F,6-10,230.0,"December 21, 1967",Michigan
3105,333,Elijah Millsap,2015,2017,G-F,6-6,225.0,"August 12, 1987","Louisiana, UAB"
3106,334,Paul Millsap,2007,2022,F,6-7,257.0,"February 10, 1985",Louisiana Tech
3107,335,Shake Milton,2019,2023,G,6-5,205.0,"September 26, 1996",SMU
3108,336,Harold Miner,1993,1996,G,6-5,210.0,"May 5, 1971",USC
3109,337,Yao Ming*,2003,2011,C,7-6,310.0,"September 12, 1980",
3110,338,Dirk Minniefield,1986,1988,G,6-3,180.0,"January 17, 1961",Kentucky
3111,339,Dave Minor,1952,1953,G-F,6-2,185.0,"February 23, 1922","Toledo, UCLA"
3112,340,Greg Minor,1995,1999,G-F,6-6,210.0,"September 18, 1971",Louisville
3113,341,Mark Minor,1973,1973,F,6-6,215.0,"May 14, 1950",Ohio State
3114,342,Josh Minott,2023,2023,F,6-8,205.0,"November 25, 2002",Memphis
3115,343,Nikola Mirotić,2015,2019,F,6-10,250.0,"February 11, 1991",
3116,344,Wat Misaka,1948,1948,G,5-7,150.0,"December 21, 1923","Weber State, Utah"
3117,345,Jason Miskiri,2000,2000,G,6-2,175.0,"August 19, 1975",George Mason
3118,346,Davion Mitchell,2022,2023,G,6-2,205.0,"September 5, 1998","Auburn, Baylor"
3119,347,Donovan Mitchell,2018,2023,G,6-1,215.0,"September 7, 1996",Louisville
3120,348,Leland Mitchell,1968,1968,G,6-4,210.0,"February 22, 1941","Pearl River Community College, Mississippi State"
3121,349,Mike Mitchell,1979,1988,F,6-7,215.0,"January 1, 1956",Auburn
3122,350,Murray Mitchell,1950,1950,C,6-6,,"March 19, 1923",Sam Houston State University
3123,351,Sam Mitchell,1990,2002,F,6-6,210.0,"September 2, 1963",Mercer University
3124,352,Todd Mitchell,1989,1989,F,6-7,205.0,"July 26, 1966",Purdue
3125,353,Tony Mitchell,2014,2014,F,6-6,216.0,"August 7, 1989",Alabama
3126,354,Tony Mitchell,2014,2014,F,6-8,235.0,"April 7, 1992",University of North Texas
3127,355,Naz Mitrou-Long,2018,2020,G,6-3,218.0,"August 3, 1993",Iowa State
3128,356,Steve Mix,1970,1983,F,6-7,215.0,"December 30, 1947",Toledo
3129,357,Bill Mlkvy,1953,1953,F,6-4,190.0,"January 19, 1931",Temple
3130,358,Cuttino Mobley,1999,2009,G,6-4,190.0,"September 1, 1975",Rhode Island
3131,359,Eric Mobley,1995,1997,C,6-11,235.0,"February 1, 1970",Pitt
3132,360,Evan Mobley,2022,2023,F-C,7-0,215.0,"June 18, 2001",USC
3133,361,Isaiah Mobley,2023,2023,F,6-10,240.0,"September 24, 1999",USC
3134,362,Doug Moe,1968,1972,F-G,6-5,215.0,"September 21, 1938",UNC
3135,363,Larry Moffett,1978,1978,F,6-8,210.0,"November 5, 1954",UNLV
3136,364,Leo Mogus,1947,1951,F-C,6-4,190.0,"April 13, 1921",Youngstown State University
3137,365,Nazr Mohammed,1999,2016,C,6-10,221.0,"September 5, 1977",Kentucky
3138,366,Jérôme Moïso,2001,2005,F-C,6-10,235.0,"June 15, 1978",UCLA
3139,367,Paul Mokeski,1980,1991,C-F,7-0,250.0,"January 3, 1957",Kansas
3140,368,Adam Mokoka,2020,2021,G,6-4,190.0,"July 18, 1998",
3141,369,Jack Molinas,1954,1954,F,6-6,200.0,"October 31, 1931",Columbia University
3142,370,Wayne Molis,1967,1968,F,6-8,230.0,"April 17, 1943","Chicago State, Lewis (IL)"
3143,371,Sidney Moncrief*,1980,1991,G,6-4,180.0,"September 21, 1957",Arkansas
3144,372,Chima Moneke,2023,2023,F,6-6,222.0,"December 24, 1995","Northeast Community College, UC-Davis"
3145,373,Eric Money,1975,1980,G,6-0,170.0,"February 6, 1955",Arizona
3146,374,Sergei Monia,2006,2006,F,6-8,220.0,"April 15, 1983",
3147,375,Malik Monk,2018,2023,G,6-3,200.0,"February 4, 1998",Kentucky
3148,376,Earl Monroe*,1968,1980,G,6-3,185.0,"November 21, 1944",Winston-Salem State
3149,377,Greg Monroe,2011,2022,C-F,6-11,265.0,"June 4, 1990",Georgetown
3150,378,Rodney Monroe,1992,1992,G,6-3,185.0,"April 16, 1968",NC State
3151,379,Luis Montero,2016,2018,G,6-7,185.0,"April 6, 1993",Westchester CC
3152,380,Howie Montgomery,1963,1963,F,6-5,220.0,"August 22, 1940",University of Texas Rio Grande Valley
3153,381,Eric Montross,1995,2002,C,7-0,270.0,"September 23, 1971",UNC
3154,382,Moses Moody,2022,2023,G,6-6,205.0,"May 31, 2002",Arkansas
3155,383,Jamario Moon,2008,2012,F,6-8,205.0,"June 13, 1980",Meridian Community College
3156,384,Xavier Moon,2022,2023,G,6-2,165.0,"January 2, 1995","Northwest Florida State College, Morehead State University"
3157,385,Jim Mooney,1953,1953,F,6-5,215.0,"July 8, 1930",Villanova
3158,386,Matt Mooney,2020,2022,G,6-3,199.0,"February 7, 1997","Air Force, South Dakota, Texas Tech"
3159,387,Andre Moore,1988,1988,F,6-9,215.0,"July 2, 1964",Loyola Chicago
3160,388,Ben Moore,2018,2018,F,6-8,220.0,"May 13, 1995",SMU
3161,389,E'Twaun Moore,2012,2021,G-F,6-3,191.0,"February 25, 1989",Purdue
3162,390,Gene Moore,1969,1975,C-F,6-9,225.0,"July 29, 1945",Saint Louis
3163,391,Jackie Moore,1955,1957,F,6-5,180.0,"September 24, 1932",La Salle
3164,392,Johnny Moore,1981,1990,G,6-1,175.0,"March 3, 1958",Texas
3165,393,Larry Moore,1968,1968,F,6-7,215.0,"July 10, 1942",Florida State
3166,394,Lowes Moore,1981,1983,G,6-1,170.0,"May 5, 1957",West Virginia
3167,395,Mikki Moore,1999,2012,C-F,6-11,225.0,"November 4, 1975",Nebraska
3168,396,Otto Moore,1969,1977,C-F,6-11,205.0,"August 27, 1946",University of Texas Rio Grande Valley
3169,397,Richie Moore,1968,1968,G,6-2,190.0,,"Villanova, Hiram Scott College"
3170,398,Ron Moore,1988,1988,C,7-0,260.0,"January 16, 1962","Salem University, West Virginia State University"
3171,399,Tracy Moore,1992,1997,G-F,6-4,200.0,"December 28, 1965",Tulsa
3172,400,Wendell Moore Jr.,2023,2023,G-F,6-5,213.0,"September 18, 2001",Duke
3173,401,Ja Morant,2020,2023,G,6-3,174.0,"August 10, 1999",Murray State
3174,402,Eric Moreland,2015,2019,F-C,6-10,238.0,"December 24, 1991",Oregon State
3175,403,Jackie Moreland,1961,1970,F-G,6-7,215.0,"March 11, 1938",Louisiana Tech
3176,404,Guy Morgan,1983,1983,G,6-8,205.0,"August 23, 1960",Wake Forest
3177,405,Juwan Morgan,2020,2022,F,6-7,232.0,"April 17, 1997",Indiana
3178,406,Rex Morgan,1971,1972,G,6-5,190.0,"October 27, 1948",Jacksonville University
3179,407,Elmore Morgenthaler,1947,1949,C,6-9,230.0,"August 3, 1922","New Mexico Tech, Boston College"
3180,408,Darren Morningstar,1994,1994,C,6-10,235.0,"April 22, 1969","United States Naval Academy, Pitt"
3181,409,Chris Morris,1989,1999,F,6-8,210.0,"January 20, 1966",Auburn
3182,410,Darius Morris,2012,2015,G,6-4,190.0,"January 3, 1991",Michigan
3183,411,Isaiah Morris,1993,1993,F,6-8,229.0,"April 2, 1969",Arkansas
3184,412,Jaylen Morris,2018,2022,G,6-5,185.0,"September 19, 1995",Molloy
3185,413,Marcus Morris,2012,2023,F,6-8,218.0,"September 2, 1989",Kansas
3186,414,Markieff Morris,2012,2023,F,6-9,245.0,"September 2, 1989",Kansas
3187,415,Max Morris,1950,1950,F-C,6-2,195.0,"March 14, 1925",Northwestern
3188,416,Monte Morris,2018,2023,G,6-2,183.0,"June 27, 1995",Iowa State
3189,417,Randolph Morris,2007,2010,C,6-10,266.0,"January 2, 1986",Kentucky
3190,418,Terence Morris,2002,2006,F,6-9,221.0,"January 11, 1979",Maryland
3191,419,Adam Morrison,2007,2010,F,6-8,205.0,"July 19, 1984",Gonzaga
3192,420,John Morrison,1968,1968,G,6-2,190.0,"May 2, 1945",Canisius
3193,421,Mike Morrison,1990,1990,G,6-4,195.0,"August 16, 1967",Loyola (MD)
3194,422,Red Morrison,1955,1958,F-C,6-8,220.0,"April 26, 1932",Idaho
3195,423,Anthony Morrow,2009,2017,G,6-5,210.0,"September 27, 1985",Georgia Tech
3196,424,Dwayne Morton,1995,1995,F,6-7,195.0,"August 8, 1971",Louisville
3197,425,John Morton,1990,1992,G,6-3,180.0,"May 18, 1967",Seton Hall
3198,426,Richard Morton,1989,1989,G,6-3,190.0,"February 2, 1966",Cal State Fullerton
3199,427,Glenn Mosley,1978,1979,F,6-8,195.0,"December 26, 1955",Seton Hall
3200,428,Perry Moss,1986,1987,G,6-2,185.0,"November 11, 1958",Northeastern University
3201,429,Lawrence Moten,1996,1998,G,6-5,185.0,"March 25, 1972",Syracuse
3202,430,Donatas Motiejūnas,2013,2019,F-C,7-0,222.0,"September 20, 1990",
3203,431,Johnathan Motley,2018,2020,F,6-8,230.0,"May 4, 1995",Baylor
3204,432,Hanno Möttölä,2001,2002,F-C,6-11,247.0,"September 9, 1976",Utah
3205,433,Arnett Moultrie,2013,2014,F,6-11,249.0,"November 18, 1990","Texas-El Paso, Mississippi State"
3206,434,Rick Mount,1971,1975,G,6-3,175.0,"January 5, 1947",Purdue
3207,435,Alonzo Mourning*,1993,2008,C-F,6-10,240.0,"February 8, 1970",Georgetown
3208,436,Timofey Mozgov,2011,2018,C,7-1,275.0,"July 16, 1986",
3209,437,Chuck Mrazovich,1951,1951,F,6-5,185.0,"February 26, 1924",Eastern Kentucky University
3210,438,Emmanuel Mudiay,2016,2022,G,6-3,200.0,"March 5, 1996",
3211,439,Erwin Mueller,1967,1974,C-F,6-8,230.0,"March 12, 1944",San Francisco
3212,440,Shabazz Muhammad,2014,2018,F-G,6-6,223.0,"November 13, 1992",UCLA
3213,441,Mychal Mulder,2020,2022,G-F,6-3,184.0,"June 12, 1994","Vincennes University, Kentucky"
3214,442,Joe Mullaney,1950,1950,G,6-0,165.0,"November 17, 1924",Holy Cross
3215,443,Bob Mullens,1947,1947,G,6-1,175.0,"November 1, 1922",Fordham
3216,444,Byron Mullens,2010,2014,C-F,7-0,275.0,"February 14, 1989",Ohio State
3217,445,Chris Mullin*,1986,2001,F-G,6-6,200.0,"July 30, 1963",St. John's
3218,446,Jeff Mullins,1965,1976,G-F,6-4,190.0,"March 18, 1942",Duke
3219,447,Todd Mundt,1996,1996,C,7-0,250.0,"May 17, 1970","Memphis, Delta State University"
3220,448,Xavier Munford,2016,2018,G,6-2,180.0,"June 1, 1992",Rhode Island
3221,449,Chris Munk,1991,1991,F,6-9,225.0,"August 5, 1967",USC
3222,450,George Munroe,1947,1948,G,5-11,170.0,"January 5, 1922",Dartmouth College
3223,451,Eric Murdock,1992,2000,G,6-1,190.0,"June 14, 1968",Providence
3224,452,Gheorghe Mureșan,1994,2000,C,7-7,303.0,"February 14, 1971",
3225,453,Ade Murkey,2022,2022,G,6-5,200.0,"January 29, 1998",Denver
3226,454,Allen Murphy,1976,1977,G,6-5,190.0,"July 15, 1952",Louisville
3227,455,Calvin Murphy*,1971,1983,G,5-9,165.0,"May 9, 1948",Niagara University
3228,456,Dick Murphy,1947,1947,G,6-1,175.0,"March 10, 1921",Manhattan College
3229,457,Erik Murphy,2014,2014,F,6-10,230.0,"October 26, 1990",Florida
3230,458,Jay Murphy,1985,1988,F,6-9,220.0,"June 26, 1962",Boston College
3231,459,John Murphy,1947,1947,F,6-2,175.0,"September 13, 1924",
3232,460,Kevin Murphy,2013,2013,G,6-5,185.0,"March 6, 1990",Tennessee Technological University
3233,461,Ronnie Murphy,1988,1988,F,6-5,225.0,"July 29, 1964",Jacksonville University
3234,462,Tod Murphy,1988,1994,C-F,6-9,220.0,"December 24, 1963","University of California, Irvine"
3235,463,Trey Murphy III,2022,2023,F,6-9,206.0,"June 18, 2000","Rice University, Virginia"
3236,464,Troy Murphy,2002,2013,F-C,6-11,245.0,"May 2, 1980",Notre Dame
3237,465,Dejounte Murray,2017,2023,G,6-4,180.0,"September 19, 1996",Washington
3238,466,Jamal Murray,2017,2023,G,6-3,215.0,"February 23, 1997",Kentucky
3239,467,Keegan Murray,2023,2023,F,6-8,215.0,"August 19, 2000",Iowa
3240,468,Ken Murray,1951,1955,G-F,6-2,190.0,"April 20, 1928",St. Bonaventure
3241,469,Lamond Murray,1995,2006,F,6-7,236.0,"April 20, 1973",California
3242,470,Ronald Murray,2003,2010,G,6-4,190.0,"July 29, 1979","Meridian Community College, Shaw"
3243,471,Tracy Murray,1993,2004,F,6-7,225.0,"July 25, 1971",UCLA
3244,472,Willie Murrell,1968,1970,F,6-6,225.0,"September 13, 1941","Eastern Oklahoma State College, Kansas State"
3245,473,Dorie Murrey,1967,1972,F-C,6-8,215.0,"September 7, 1943",Detroit Mercy
3246,474,Toure' Murry,2014,2015,G-F,6-5,195.0,"November 8, 1989",Wichita State
3247,475,Džanan Musa,2019,2020,G-F,6-9,217.0,"May 8, 1999",
3248,476,Mike Muscala,2014,2023,F-C,6-10,240.0,"July 1, 1991",Bucknell
3249,477,Angelo Musi,1947,1949,G,5-9,145.0,"July 25, 1918",Temple
3250,478,Jerrod Mustaf,1991,1994,F-C,6-10,238.0,"October 28, 1969",Maryland
3251,479,Dikembe Mutombo*,1992,2009,C,7-2,245.0,"June 25, 1966",Georgetown
3252,480,Martin Müürsepp,1997,1998,F,6-9,235.0,"September 26, 1974",
3253,481,Pete Myers,1987,1998,G-F,6-6,180.0,"September 15, 1963",Little Rock
3254,482,Svi Mykhailiuk,2019,2023,G-F,6-7,205.0,"June 10, 1997",Kansas
3255,0,Hamady N'Diaye,2011,2014,C,7-0,235.0,"January 12, 1987",Rutgers University
3256,1,Makhtar N'Diaye,1999,1999,F,6-8,245.0,"December 12, 1973","Michigan, UNC"
3257,2,Mamadou N'Diaye,2001,2005,C,7-0,255.0,"June 16, 1975",Auburn
3258,3,Boniface N'Dong,2006,2006,C,7-0,198.0,"March 9, 1977",
3259,4,Bob Naber,1953,1953,F,6-3,185.0,"September 3, 1929",Louisville
3260,5,Boris Nachamkin,1955,1955,F,6-6,210.0,"December 6, 1933",NYU
3261,6,Boštjan Nachbar,2003,2008,F,6-9,221.0,"July 3, 1980",
3262,7,Abdel Nader,2018,2022,F,6-5,225.0,"September 25, 1993","Northern Illinois, Iowa State"
3263,8,Jerry Nagel,1950,1950,G,6-0,190.0,"May 18, 1928",Loyola Chicago
3264,9,Fritz Nagy,1949,1949,G-F,6-2,185.0,"January 3, 1924",University of Akron
3265,10,Lee Nailon,2001,2006,F,6-9,238.0,"February 22, 1975","Butler County Community College, TCU"
3266,11,Eduardo Nájera,2001,2012,F,6-8,240.0,"July 11, 1976",Oklahoma
3267,12,Larry Nance,1982,1994,F-C,6-10,205.0,"February 12, 1959",Clemson
3268,13,Larry Nance Jr.,2016,2023,F-C,6-7,245.0,"January 1, 1993",Wyoming
3269,14,Shabazz Napier,2015,2020,G,6-0,175.0,"July 14, 1991",UConn
3270,15,Paul Napolitano,1949,1949,F-G,6-2,185.0,"February 3, 1923",San Francisco
3271,16,Bob Nash,1973,1979,F,6-8,195.0,"August 24, 1950","San Jacinto College, Hawaii"
3272,17,Cotton Nash,1965,1968,F,6-5,215.0,"July 24, 1942",Kentucky
3273,18,Steve Nash*,1997,2014,G,6-3,195.0,"February 7, 1974",Santa Clara
3274,19,Swen Nater,1974,1984,C,6-11,240.0,"January 14, 1950","Cypress College, UCLA"
3275,20,Howard Nathan,1996,1996,G,5-11,175.0,"January 21, 1972","DePaul, Louisiana-Monroe"
3276,21,Calvin Natt,1980,1990,F,6-6,220.0,"January 8, 1957",Louisiana-Monroe
3277,22,Kenny Natt,1981,1985,G,6-3,185.0,"October 5, 1958",Louisiana-Monroe
3278,23,Willie Naulls,1957,1966,F-C,6-6,225.0,"October 7, 1934",UCLA
3279,24,Juan Carlos Navarro,2008,2008,G,6-3,170.0,"June 13, 1980",
3280,25,Maurice Ndour,2017,2017,F,6-9,200.0,"June 18, 1992",Ohio University
3281,26,Craig Neal,1989,1991,G,6-5,165.0,"February 16, 1964",Georgia Tech
3282,27,Gary Neal,2011,2017,G,6-4,210.0,"October 3, 1984","La Salle, Towson University"
3283,28,Jim Neal,1954,1955,C,6-11,235.0,"May 21, 1930",Wofford College
3284,29,Lloyd Neal,1973,1979,C-F,6-7,225.0,"December 10, 1950",Tennessee State
3285,30,Ed Nealy,1983,1993,F,6-7,238.0,"February 19, 1960",Kansas State
3286,31,Nemanja Nedović,2014,2014,G,6-3,192.0,"June 16, 1991",
3287,32,Al Negratti,1947,1947,F-C,6-3,200.0,"June 12, 1921",Seton Hall
3288,33,Barry Nelson,1972,1972,C,6-10,230.0,"September 19, 1949",Duquesne
3289,34,DeMarcus Nelson,2009,2009,G,6-4,200.0,"November 2, 1985",Duke
3290,35,Don Nelson*,1963,1976,F,6-6,210.0,"May 15, 1940",Iowa
3291,36,Jameer Nelson,2005,2018,G,6-0,190.0,"February 9, 1982",Saint Joseph's
3292,37,Louie Nelson,1974,1978,G,6-3,190.0,"May 28, 1951",Washington
3293,38,Ron Nelson,1971,1971,G,6-2,175.0,"October 7, 1946",New Mexico
3294,39,Andrew Nembhard,2023,2023,G,6-5,193.0,"January 16, 2000","Florida, Gonzaga"
3295,40,RJ Nembhard Jr.,2022,2022,G,6-5,200.0,"March 22, 1999",TCU
3296,41,Ruben Nembhard,1997,1997,G,6-3,208.0,"February 20, 1972",Weber State
3297,42,Dick Nemelka,1971,1971,G,6-0,175.0,"October 1, 1943",BYU
3298,43,Tyrone Nesby,1999,2002,F,6-6,225.0,"January 31, 1976","Vincennes University, UNLV"
3299,44,Aaron Nesmith,2021,2023,G-F,6-5,215.0,"October 16, 1999",Vanderbilt
3300,45,Martin Nessley,1988,1988,C,7-2,260.0,"February 16, 1965",Duke
3301,46,Rasho Nesterović,1999,2010,C,7-0,248.0,"May 30, 1976",
3302,47,Raul Neto,2016,2023,G,6-1,180.0,"May 19, 1992",
3303,48,Bob Netolicky,1968,1976,F-C,6-9,220.0,"August 2, 1942",Drake University
3304,49,Johnny Neumann,1972,1978,G-F,6-6,200.0,"September 11, 1951",Ole Miss
3305,50,Paul Neumann,1962,1967,G,6-1,175.0,"January 30, 1938",Stanford
3306,51,Chuck Nevitt,1983,1994,C,7-5,217.0,"June 13, 1959",NC State
3307,52,Melvin Newbern,1993,1993,G,6-4,200.0,"June 11, 1967",Minnesota
3308,53,Ivano Newbill,1995,1998,F,6-9,245.0,"December 12, 1970",Georgia Tech
3309,54,Ira Newble,2001,2008,F,6-7,220.0,"January 20, 1975",Miami University
3310,55,Mike Newlin,1972,1982,G-F,6-4,200.0,"January 2, 1949",Utah
3311,56,Johnny Newman,1987,2002,F-G,6-7,190.0,"November 28, 1963",Richmond
3312,57,Malik Newman,2020,2022,G,6-3,190.0,"February 21, 1997","Mississippi State, Kansas"
3313,58,Dave Newmark,1969,1971,C,7-0,240.0,"September 11, 1946",Columbia University
3314,59,Bill Newton,1973,1974,C,6-9,220.0,"December 22, 1950",LSU
3315,60,Georges Niang,2017,2023,F,6-7,230.0,"June 17, 1993",Iowa State
3316,61,Demetris Nichols,2008,2009,F,6-8,216.0,"September 4, 1984",Syracuse
3317,62,Jack Nichols,1949,1958,C-F,6-7,222.0,"April 9, 1926",Washington
3318,63,Andrew Nicholson,2013,2017,F,6-9,250.0,"December 8, 1989",St. Bonaventure
3319,64,Gaylon Nickerson,1997,1997,G,6-3,190.0,"February 5, 1969","Wichita State, Butler County Community College, Kansas State, Northwestern Oklahoma State University"
3320,65,Carl Nicks,1981,1983,G,6-1,175.0,"October 6, 1958",Indiana State University
3321,66,Rich Niemann,1969,1972,C,7-0,245.0,"July 2, 1946",Saint Louis
3322,67,Richie Niemiera,1949,1950,G-F,6-1,165.0,"May 26, 1921",Notre Dame
3323,68,Mike Niles,1981,1981,F,6-6,225.0,"March 31, 1955",Cal State Fullerton
3324,69,Kurt Nimphius,1982,1990,C-F,6-10,218.0,"March 13, 1958",Arizona State
3325,70,Daishen Nix,2022,2023,G,6-5,224.0,"February 13, 2002",
3326,71,Dyron Nix,1990,1990,F,6-7,210.0,"February 11, 1967",Tennessee
3327,72,Norm Nixon,1978,1989,G,6-2,170.0,"October 11, 1955",Duquesne
3328,73,Zeke Nnaji,2021,2023,F,6-9,240.0,"January 9, 2001",Arizona
3329,74,Joakim Noah,2008,2020,C,6-11,230.0,"February 25, 1985",Florida
3330,75,Chuck Noble,1956,1962,G,6-4,190.0,"July 24, 1931",Louisville
3331,76,Andrés Nocioni,2005,2012,F,6-7,225.0,"November 30, 1979",
3332,77,David Noel,2007,2007,F,6-6,230.0,"February 27, 1984",UNC
3333,78,Nerlens Noel,2015,2023,C-F,6-11,220.0,"April 10, 1994",Kentucky
3334,79,Paul Noel,1948,1952,F,6-4,185.0,"August 17, 1924",Kentucky
3335,80,Lucas Nogueira,2015,2018,C,7-0,241.0,"July 26, 1992",
3336,81,Jim Nolan,1950,1950,C,6-8,210.0,"June 9, 1927",Georgia Tech
3337,82,Paul Nolen,1954,1954,C,6-10,,"September 3, 1929",Texas Tech
3338,83,Jeff Nordgaard,1998,1998,F,6-7,225.0,"February 23, 1973",Green Bay
3339,84,Bevo Nordmann,1962,1965,C,6-10,225.0,"December 11, 1939",Saint Louis
3340,85,Johnny Norlander,1947,1951,F,6-3,180.0,"March 5, 1921",Hamline University
3341,86,Connie Norman,1975,1979,G,6-3,175.0,"September 24, 1953",Arizona
3342,87,Ken Norman,1988,1997,F,6-8,215.0,"September 5, 1964",Illinois
3343,88,Audie Norris,1983,1985,C,6-9,230.0,"December 18, 1960",Jackson State University
3344,89,Moochie Norris,1997,2006,G,6-1,175.0,"July 27, 1973","Auburn, University of West Florida"
3345,90,Sylvester Norris,1980,1980,C,6-11,220.0,"February 18, 1957",Jackson State University
3346,91,Zach Norvell,2020,2020,G,6-5,206.0,"December 9, 1997",Gonzaga
3347,92,Willie Norwood,1972,1978,F,6-7,220.0,"August 8, 1947",Alcorn State
3348,93,George Nostrand,1947,1950,C-F,6-8,195.0,"January 25, 1924",Wyoming
3349,94,Stan Noszka,1947,1949,G,6-1,185.0,"September 9, 1920",Duquesne
3350,95,Mike Novak,1949,1954,C-F,6-9,219.0,"April 23, 1915",Loyola Chicago
3351,96,Steve Novak,2007,2017,F,6-10,225.0,"June 13, 1983",Marquette
3352,97,Jaylen Nowell,2020,2023,G,6-4,201.0,"July 9, 1999",Washington
3353,98,Mel Nowell,1963,1968,G,6-2,170.0,"December 27, 1939",Ohio State
3354,99,Dirk Nowitzki,1999,2019,F,7-0,245.0,"June 19, 1978",
3355,100,Frank Ntilikina,2018,2023,G,6-4,200.0,"July 28, 1998",
3356,101,Kendrick Nunn,2020,2023,G,6-2,190.0,"August 3, 1995","Illinois, Oakland"
3357,102,James Nunnally,2014,2021,F,6-7,208.0,"July 14, 1990",UC Santa Barbara
3358,103,Jusuf Nurkić,2015,2023,C,6-11,290.0,"August 23, 1994",
3359,104,Dennis Nutt,1987,1987,G,6-2,170.0,"March 25, 1963",TCU
3360,105,David Nwaba,2017,2022,G,6-5,219.0,"January 14, 1993",Cal Poly
3361,106,Jordan Nwora,2021,2023,F,6-8,225.0,"September 9, 1998",Louisville
3362,107,Julius Nwosu,1995,1995,C,6-10,255.0,"May 1, 1971",Liberty
3363,0,Charles O'Bannon,1998,1999,G-F,6-5,209.0,"February 22, 1975",UCLA
3364,1,Ed O'Bannon,1996,1997,F,6-8,222.0,"August 14, 1972",UCLA
3365,2,John O'Boyle,1953,1953,G,6-2,185.0,"March 7, 1928",Colorado State
3366,3,Bob O'Brien,1948,1949,F,6-4,190.0,"January 26, 1927",Pepperdine
3367,4,J.J. O'Brien,2016,2016,F,6-7,228.0,"April 8, 1992",San Diego State
3368,5,Jim O'Brien,1974,1975,F,6-7,200.0,"November 7, 1951",Maryland
3369,6,Jimmy O'Brien,1972,1975,G,6-1,170.0,"April 9, 1950",Boston College
3370,7,Ralph O'Brien,1952,1953,G,5-9,160.0,"April 8, 1928",Butler
3371,8,Johnny O'Bryant,2015,2018,F-C,6-9,257.0,"June 1, 1993",LSU
3372,9,Patrick O'Bryant,2007,2010,C,7-0,260.0,"June 20, 1986",Bradley
